userId,movieId,rating,timestamp
101,801,3.5,1046250140
101,806,4.5,1451051124
101,810,4.0,960461593
101,811,5.0,1422063564
101,836,5.0,1541454744
101,838,3.5,929164745
101,839,3.0,1443472529
101,844,4.5,1297787637
101,856,4.0,965460518
101,859,1.5,1227444195
101,864,3.5,1170876313
101,883,5.0,1457056352
101,895,3.0,1030034431
101,899,3.5,1161792710
101,903,3.5,1546894585
101,904,4.5,1393842780
101,912,3.5,1119777572
101,917,4.5,1067900178
101,918,3.0,1532363082
101,923,4.0,1463581747
101,924,5.0,1236385258
101,925,3.0,1281452251
101,928,4.0,1500145821
101,929,2.5,1216820468
101,931,4.0,986237874
101,937,4.0,1111922592
101,948,3.5,913865964
101,951,4.0,1265828784
101,955,4.5,1020151331
101,962,2.5,1167622329
101,974,5.0,1554607012
101,978,4.5,1358651582
101,981,5.0,1440889177
101,982,3.5,1048823140
101,990,2.5,1419894788
101,994,3.0,1039349701
101,998,4.5,1407443672
101,999,4.0,1487922971
101,1000,2.5,1440184122
102,11,2.0,996948777
102,20,4.5,1218705101
102,24,3.5,1429456182
102,28,3.0,1426011917
102,34,4.0,1460534984
102,39,4.0,1106427767
102,42,3.0,981222766
102,44,3.0,948783805
102,49,3.0,1333585083
102,62,3.0,1229033115
102,65,5.0,1095272314
102,69,5.0,1203712186
102,73,3.0,1295628102
102,79,3.5,1255447962
102,80,3.5,1452911296
102,81,3.0,1560802229
102,100,4.0,998411855
102,103,4.0,1113224230
102,111,3.5,1109836651
102,120,3.5,1111979453
102,130,4.0,1361968973
102,131,3.0,1446954694
102,132,3.5,1429590018
102,141,4.5,1177433842
102,145,4.5,1442775334
102,154,4.0,1353938948
102,155,4.0,1413823029
102,160,4.5,1438269046
102,162,1.5,1427831266
102,169,4.5,1125636911
102,171,4.0,926601788
102,173,2.5,1190653961
102,176,5.0,921772528
102,184,5.0,1216923417
102,191,4.5,1337570353
102,197,4.5,1451437490
102,205,4.5,1392264749
102,210,2.5,1479830147
102,214,5.0,1125974166
102,221,3.0,1451199476
102,223,5.0,1458058695
102,224,4.5,1464163808
102,227,5.0,1159649554
102,230,3.0,937271907
102,238,3.0,954397629
102,245,3.5,923440920
102,255,4.5,1510177823
102,256,3.5,1125316468
102,262,2.0,1578280871
102,268,3.5,1438056014
102,269,3.0,1551630705
102,281,2.5,1466852977
102,297,4.0,1130933533
102,301,3.5,1045914833
102,304,3.5,1074943121
102,305,3.0,1354780161
102,309,5.0,1216086947
102,322,1.5,1251211045
102,323,3.5,1487747981
102,326,4.0,1128435537
102,328,4.5,1518882031
102,356,3.0,1414939126
102,360,4.5,1093742012
102,371,4.0,1554775769
102,373,4.0,1365320671
102,389,4.5,1409215559
102,401,5.0,1381622117
102,408,4.0,1029797141
102,409,2.5,1444515086
102,411,2.0,1149362023
102,412,4.0,904655052
102,418,3.5,909581792
102,422,4.0,1404354715
102,424,4.5,1136482226
102,431,3.0,1232679683
102,434,1.0,1568436396
102,441,3.0,984898821
102,446,4.5,1558845950
102,453,5.0,1118595454
102,455,2.5,1284311416
102,461,5.0,1244892089
102,467,3.5,1550875490
102,476,3.5,1488605817
102,479,2.0,1575873431
102,485,4.5,1072968514
102,487,4.0,962988819
102,489,5.0,1446882433
102,495,4.5,1492820919
102,501,4.5,1343789877
102,502,5.0,1009456643
102,516,3.0,1497094180
102,528,4.5,1328040286
102,533,3.5,1350583246
102,538,4.5,952361554
102,540,2.5,1436552365
102,553,3.5,1577366935
102,561,4.0,1369364682
102,563,4.5,1209253145
102,565,4.0,992865725
102,569,4.5,1273873155
102,575,3.5,1488249511
102,576,4.0,1586917627
102,587,3.5,1471238025
102,591,3.0,907355259
102,614,3.0,921603655
102,625,5.0,1404250358
102,626,5.0,1107789304
102,637,3.0,1599885326
102,642,1.5,937003194
102,664,3.5,1083575442
102,675,5.0,949850994
102,678,4.5,1237146754
102,683,4.5,922239675
102,684,1.5,1443031940
102,690,3.5,1145740615
102,694,3.5,1417920870
102,708,2.5,1463619546
102,714,4.5,1515061276
102,717,5.0,949341038
102,728,3.5,1103841676
102,731,3.5,1444055997
102,734,2.5,951865554
102,735,4.5,1260433626
102,741,4.0,1031771381
102,760,4.5,1422645943
102,764,4.5,1532273419
102,765,2.5,914252537
102,767,3.0,1165484942
102,781,5.0,1465731466
102,792,3.5,1251266512
102,798,3.0,1590875004
102,810,4.5,1185270129
102,811,3.0,1216489957
102,836,4.5,1592081641
102,839,3.0,962560039
102,847,4.5,1250313820
102,867,3.5,1108138768
102,869,2.5,1039038478
102,870,3.0,1430980344
102,903,5.0,1187288126
102,907,3.0,1316139405
102,911,3.5,1276953521
102,916,3.5,1589470285
102,924,4.0,1018023397
102,931,2.5,1178358791
102,937,3.5,1519707598
102,938,5.0,1455674250
102,958,3.5,1374205943
102,959,3.0,1184865247
102,963,3.0,1569320436
102,973,2.5,1068730966
102,978,4.0,968696698
102,998,5.0,901608120
102,999,2.0,1285636182
103,16,3.0,1199949522
103,27,4.0,955655897
103,30,3.5,1553523208
103,42,2.5,1102688611
103,44,3.5,1145798699
103,46,4.0,1508344300
103,48,3.5,1071473876
103,67,4.0,938517459
103,68,3.5,1365235985
103,84,3.0,1020779139
103,94,4.5,1573827027
103,100,2.0,1030431628
103,104,4.0,1188384850
103,105,2.5,1237885332
103,113,1.0,991322816
103,117,4.0,970102570
103,119,3.0,999686770
103,130,4.0,1447329748
103,141,4.0,1485513926
103,142,2.0,909259901
103,145,3.5,1095605139
103,154,3.0,912718234
103,155,4.0,1129557815
103,158,4.0,1053395491
103,159,4.0,1431180077
103,160,3.0,1391721909
103,166,3.0,1182899991
103,170,4.0,1521074211
103,188,2.0,1277550200
103,189,4.5,1276691221
103,195,1.5,1304075257
103,196,2.5,1384001568
103,202,3.0,1074760606
103,204,2.5,1521094133
103,208,3.0,1588227363
103,209,3.0,971136233
103,210,3.0,1396549051
103,212,4.5,1130545148
103,221,4.5,1174148154
103,222,5.0,1242646703
103,224,5.0,1249344620
103,226,4.0,1282052138
103,260,2.0,1085454892
103,261,3.0,1301084602
103,278,4.0,1417059019
103,284,4.5,1579062722
103,288,3.0,1344267497
103,292,2.5,1513221321
103,293,4.0,950304014
103,297,3.5,1071818665
103,299,4.0,1047275030
103,308,3.0,1279124501
103,314,3.5,1442017568
103,317,2.5,1208872040
103,319,4.0,1259945717
103,321,4.0,1325810213
103,333,3.5,1559466232
103,350,5.0,1249211530
103,354,2.5,1020027033
103,365,1.0,1469628169
103,378,3.5,1460592269
103,387,3.0,1306494480
103,388,5.0,1387640255
103,394,4.5,1255588886
103,395,4.5,1525274982
103,409,2.5,1098649748
103,411,3.0,1217743523
103,413,3.5,1013134483
103,414,2.5,955661386
103,422,4.0,1468331003
103,424,4.5,1355199858
103,428,2.0,1181752283
103,432,3.5,1152237643
103,443,4.5,1138719828
103,453,3.5,1047518734
103,461,4.0,983812793
103,472,2.0,1240824034
103,476,3.5,1259974311
103,484,2.5,1425969634
103,488,2.0,1446072058
103,489,4.5,1273495581
103,491,3.5,1271385120
103,496,5.0,992288698
103,514,3.5,1514532083
103,535,2.5,982568980
103,547,3.0,1137525185
103,556,4.0,1442756819
103,558,2.5,1401908452
103,562,4.0,1105438241
103,563,4.0,937596685
103,570,3.5,1250549281
103,573,4.0,1484332092
103,581,4.5,1498527188
103,584,5.0,1367871697
103,586,4.5,1555676156
103,619,5.0,1267909974
103,623,4.0,1206050052
103,627,3.0,949930580
103,628,3.0,1348503007
103,635,4.5,1406982257
103,641,3.5,1108858778
103,643,3.0,1421168145
103,652,3.5,1131235525
103,655,1.0,1501127772
103,660,2.5,1469789376
103,662,1.5,927470740
103,666,1.5,1277729677
103,668,4.0,1372326435
103,669,4.0,1160903713
103,671,2.5,1355708080
103,673,1.0,1521906262
103,678,4.5,1543905001
103,679,2.5,1224583241
103,680,5.0,1068093775
103,687,2.0,1214172855
103,696,3.5,1203095795
103,703,3.5,1425879736
103,705,3.5,1216391281
103,707,3.5,1257489608
103,708,1.5,1383452813
103,712,3.0,1329745274
103,714,4.5,1189707160
103,717,4.0,1574322648
103,718,4.5,961999893
103,727,3.0,983734820
103,739,2.0,1204252325
103,744,3.5,1487843158
103,746,4.5,1329024899
103,751,3.5,1557772143
103,761,3.0,1103662017
103,763,3.5,1520635561
103,769,3.5,1380254004
103,779,5.0,1421402406
103,784,2.5,1178885266
103,788,3.0,1101234787
103,796,3.0,1376960391
103,798,4.0,1095478328
103,806,3.5,1569535091
103,810,3.5,1106108367
103,816,4.0,1191298838
103,819,3.0,1224783546
103,824,2.0,1322910169
103,825,2.5,1394633771
103,843,3.0,1552878814
103,847,3.0,1581185058
103,848,3.0,1098856955
103,856,4.5,1276361747
103,866,3.5,1261457829
103,867,2.5,1141569491
103,869,3.0,1502476028
103,875,4.0,999946855
103,876,3.0,1575940367
103,881,1.5,1061758518
103,883,3.5,967328813
103,886,2.0,1599584566
103,889,4.5,1587970959
103,892,2.0,1016641743
103,895,3.0,1007478182
103,896,4.0,938527003
103,900,3.0,1331353921
103,904,3.0,1113007123
103,909,4.5,1301457845
103,916,4.0,1392283978
103,921,3.0,937498362
103,940,4.5,1090829275
103,942,3.5,1042566158
103,945,5.0,1245549464
103,948,3.0,1291660245
103,951,3.0,1383024101
103,954,3.0,1287287682
103,973,3.5,1582316165
103,974,5.0,1374110852
103,977,4.0,1101966123
103,979,3.0,1278575391
103,985,4.5,977522720
103,987,1.5,1473561654
103,992,4.0,1555483100
104,1,2.0,1264130125
104,2,2.5,1123565655
104,5,1.5,1249454061
104,9,2.5,1203206533
104,11,1.0,1177339025
104,12,3.5,1252013548
104,17,3.5,1297872285
104,29,3.0,1269998220
104,40,5.0,1217757108
104,45,3.0,1443276014
104,50,2.0,1114301550
104,69,3.5,1048192924
104,71,4.5,1166091218
104,72,4.5,1071494528
104,84,3.0,1243069976
104,97,2.0,1587451458
104,101,2.0,1578582710
104,104,3.0,1177219186
104,119,2.5,1049084189
104,122,4.0,1429929607
104,131,2.5,1324331947
104,132,3.0,1176058226
104,149,1.0,1594246103
104,151,2.5,1230447532
104,154,3.5,1531540986
104,168,4.0,1346256639
104,174,3.5,1045665892
104,178,2.5,920927223
104,183,3.0,997274629
104,187,4.0,1480345970
104,189,4.0,1298250992
104,193,1.0,981202188
104,197,4.5,992368444
104,199,2.5,1095979437
104,207,3.5,983153506
104,227,3.0,1303992132
104,231,2.0,1565880262
104,235,4.0,1279110061
104,265,2.5,1450078746
104,270,3.5,1086467495
104,277,4.5,1190122462
104,284,3.5,1215998947
104,294,2.0,1184850654
104,300,2.5,960211733
104,314,3.0,1554585746
104,317,3.0,1517312060
104,318,3.0,1355712975
104,328,1.5,1341771169
104,329,2.5,1536931079
104,338,4.5,1403187529
104,349,4.5,1383083431
104,353,4.0,984262166
104,354,1.5,910292862
104,356,3.0,912794860
104,357,2.0,1558713669
104,359,2.0,1486808447
104,362,2.5,1469933788
104,363,3.5,1227218817
104,367,3.0,1491846594
104,368,1.5,1468370081
104,371,3.0,1520323374
104,378,1.0,1069441377
104,384,2.5,1144988115
104,399,4.0,1491660121
104,407,4.0,1319579648
104,413,3.5,1081726354
104,428,2.0,1554180123
104,430,5.0,1482982333
104,431,3.0,954159000
104,433,3.0,1581574256
104,441,3.0,1553147436
104,443,3.5,1328763798
104,445,3.0,1400936212
104,447,2.0,1097302924
104,460,3.5,948161288
104,461,3.5,1407983307
104,462,4.0,1582023253
104,463,4.5,1387869496
104,465,1.0,1083320922
104,469,3.0,1106447565
104,471,2.5,932696032
104,477,3.0,944076931
104,478,3.5,925483301
104,479,4.0,1121012614
104,481,2.5,1516974279
104,485,2.5,1598631313
104,487,3.5,918471906
104,490,3.5,1313522760
104,498,3.0,1473369262
104,502,3.0,1464682916
104,503,2.0,1464652601
104,517,4.0,1595706521
104,528,3.5,1424434436
104,536,3.5,1351821711
104,537,2.0,1545197057
104,542,2.5,1091551441
104,544,4.5,1246506960
104,549,4.0,926417801
104,554,2.0,1493260775
104,556,2.5,982105149
104,557,2.5,1505256993
104,560,1.5,1569578066
104,561,2.5,1579015409
104,562,1.5,1380849136
104,564,3.0,1446666118
104,565,4.0,1441165309
104,566,3.0,1268910644
104,567,3.5,1449087369
104,570,3.0,1418739665
104,592,3.0,1109072724
104,594,1.5,958139559
104,597,5.0,1315372546
104,610,3.5,1563585807
104,614,3.0,1314243383
104,624,4.0,1185459119
104,633,4.5,933719671
104,640,2.0,1211948426
104,642,3.0,1073254538
104,647,4.0,1306624882
104,662,1.5,1340800624
104,666,2.5,1248201006
104,669,2.0,1203909125
104,670,2.0,1581730724
104,673,1.0,1057494006
104,696,3.5,978303511
104,697,3.0,905091810
104,700,1.5,1452521918
104,702,5.0,1213034118
104,707,4.0,971705523
104,708,2.0,1571699353
104,711,4.0,942526754
104,723,3.0,1031459651
104,739,3.5,1436483326
104,743,3.0,1296472820
104,747,4.5,1344434364
104,750,2.0,1389495407
104,760,4.0,1430964482
104,765,2.0,1550847719
104,770,1.5,1415085282
104,773,2.5,1558589323
104,776,3.0,1574317099
104,778,2.0,1076487459
104,781,4.5,992167876
104,789,3.0,1356259583
104,790,2.5,1010354464
104,791,3.5,1383896865
104,797,1.0,1498654946
104,811,3.0,945567129
104,812,4.5,1525130905
104,824,3.0,1218174565
104,841,4.0,1261142295
104,850,5.0,1347162625
104,864,1.5,1462545964
104,871,3.5,1508221505
104,878,2.5,1321647142
104,880,1.5,1248635845
104,882,5.0,1067132615
104,888,3.5,1421010107
104,890,2.5,1574853108
104,892,1.5,1160570637
104,894,4.5,1230147967
104,897,1.5,1325522158
104,901,4.5,1346184566
104,903,2.5,1404351515
104,914,2.5,1333484275
104,919,1.0,1567076084
104,927,4.0,1266259721
104,931,3.5,954164668
104,942,3.5,1430386996
104,951,3.5,905564169
104,958,3.5,1033113841
104,959,5.0,1298734101
104,978,3.0,1158328792
104,986,3.0,1594660067
104,987,3.5,1465816152
105,1,2.5,1481393628
105,19,5.0,1049153254
105,30,4.0,1080034937
105,31,4.0,1489203811
105,40,4.0,1003503178
105,42,3.0,1221461652
105,52,2.5,1299884669
105,56,4.0,1313853278
105,59,4.0,1292685438
105,74,2.5,1585268149
105,78,2.5,1067673803
105,82,3.0,1087532051
105,84,3.5,1034855784
105,88,4.0,913190177
105,90,4.0,1360772718
105,91,4.0,1393388878
105,97,2.5,1165986174
105,106,4.0,1004593917
105,114,2.0,1319374271
105,126,5.0,1506309449
105,132,2.5,1195023035
105,137,2.0,1351223737
105,138,3.0,1540183213
105,139,4.0,1075302206
105,140,2.5,1552018161
105,148,3.5,1050195246
105,153,4.0,987656627
105,160,3.5,1100064888
105,164,4.0,1351927829
105,170,4.0,1345601204
105,179,4.0,1534242208
105,192,2.0,1392114042
105,193,3.0,1340337448
105,197,4.0,1296112288
105,214,4.0,939441190
105,225,2.5,1495130870
105,227,4.0,1240573628
105,228,2.5,1209620097
105,236,3.5,985587649
105,241,3.0,1546774348
105,245,4.0,1067161026
105,250,4.0,1314535653
105,255,4.5,1473142818
105,258,3.5,1239469813
105,261,3.5,1431088711
105,263,4.0,1219852542
105,269,3.0,1086519211
105,283,3.5,991217947
105,284,4.5,1419068525
105,299,4.5,1020922508
105,300,2.5,1327425587
105,302,4.5,1294005190
105,308,4.5,1156390690
105,309,3.5,1106661966
105,313,2.5,903793118
105,317,2.5,1344351650
105,319,4.5,1361030756
105,326,3.0,1269066485
105,327,3.0,1212762522
105,340,3.0,1482242143
105,346,4.0,1513882238
105,354,2.0,1301656717
105,355,4.0,960841432
105,357,3.5,1333876161
105,368,2.5,1197382798
105,373,2.5,1046302883
105,375,2.0,1059131628
105,385,3.5,1506827933
105,390,3.5,1487184970
105,394,5.0,1173992522
105,397,3.0,1280505745
105,408,3.0,1549000073
105,410,4.0,1475438611
105,425,4.5,1234626364
105,453,4.0,1501419041
105,458,3.0,1128224207
105,464,2.5,1072009691
105,471,1.5,936914752
105,475,4.0,1097398445
105,476,3.5,1420613285
105,484,3.5,1114526481
105,486,3.5,1419938650
105,491,4.0,1286535021
105,509,4.5,1526702555
105,514,3.0,980210801
105,521,3.0,1323761159
105,522,3.0,1594222689
105,528,3.0,1112894630
105,530,4.5,1191882820
105,559,3.0,1334466151
105,569,3.5,1531013814
105,575,3.0,1394314992
105,577,2.5,905232755
105,578,3.0,1497145540
105,590,2.5,1230202193
105,592,4.5,1126311257
105,607,2.5,1160584945
105,610,4.0,1570716098
105,613,1.5,1227572299
105,616,4.0,1433879126
105,621,3.5,1505864525
105,625,5.0,1272207605
105,627,3.0,1599774106
105,628,2.5,1475440207
105,630,3.0,1269805529
105,641,4.5,1465695763
105,650,2.0,1032599271
105,652,4.0,1525679848
105,657,3.5,1591092549
105,668,3.0,1539647579
105,676,3.0,1000259079
105,680,3.5,1598800455
105,684,3.5,1514510192
105,689,2.5,1549047514
105,696,1.5,1478107073
105,697,2.5,1461548475
105,699,4.5,1361263364
105,702,3.0,1274449566
105,719,4.0,977845643
105,720,5.0,1103707463
105,726,2.5,1599104849
105,727,3.0,1086923276
105,736,4.0,1326948016
105,743,2.5,1322329714
105,753,2.5,1592753088
105,754,4.0,1141410516
105,770,4.0,1176674751
105,771,5.0,1380724530
105,772,3.5,1351501434
105,783,4.5,1100542396
105,784,2.0,1186569369
105,791,4.0,1178688961
105,793,3.5,1411395692
105,805,4.0,1125239217
105,808,2.5,1533800033
105,813,2.5,1056695547
105,823,3.5,1129664570
105,844,3.5,1375120199
105,854,3.5,1260986783
105,856,4.0,1286745699
105,857,4.5,1050865636
105,862,2.5,1355257570
105,865,5.0,1519524354
105,870,4.5,1522401946
105,874,3.5,1321765939
105,885,3.0,1186023653
105,890,3.5,970293516
105,891,3.0,1525788543
105,895,2.5,1007262060
105,901,4.5,1419805661
105,906,5.0,1340525566
105,912,3.0,1110178736
105,929,2.5,1305458031
105,930,3.5,974495477
105,934,3.0,1207683059
105,945,3.5,1498157790
105,953,3.0,1258862135
105,962,3.0,945518137
105,968,3.0,1331855708
105,977,3.0,1290173506
105,984,2.5,1010180625
105,986,5.0,1120030342
105,989,4.0,1194636169
105,992,3.5,1117407485
105,997,4.0,1310976948
105,998,3.0,953997422
106,1,3.0,1597057153
106,3,2.5,1330650955
106,8,3.0,1046663893
106,11,2.5,1414783220
106,25,3.5,1245771184
106,37,2.5,972574289
106,40,2.5,1413436379
106,74,2.5,1105985121
106,92,2.0,981549160
106,100,4.0,1588302337
106,102,3.0,911819490
106,111,3.5,1245001369
106,121,3.5,1390194262
106,136,2.5,1431051628
106,137,2.5,1574953691
106,147,3.0,1020214129
106,148,2.5,1572104125
106,150,2.5,1039565509
106,156,4.5,1142830807
106,163,3.5,1300167854
106,179,5.0,1404134493
106,180,3.5,939842205
106,183,2.0,1024301607
106,184,4.0,1205506297
106,186,4.5,1303898541
106,188,2.0,1189158205
106,190,3.5,1553000216
106,192,3.5,1229711038
106,195,1.5,1473010671
106,202,2.0,1407601418
106,213,3.5,1593745564
106,222,4.0,982570544
106,228,4.0,1062680814
106,229,3.0,985989976
106,235,3.5,1000967804
106,236,3.5,1399800925
106,237,3.0,1514157735
106,246,2.0,1372437753
106,251,4.0,1138465698
106,258,3.0,1004133009
106,263,3.5,1541358092
106,264,3.0,1538998253
106,275,4.5,977938202
106,283,2.5,1114694530
106,290,4.0,1028431036
106,313,3.0,1132434972
106,321,3.5,1173530491
106,330,2.0,1155956878
106,332,2.5,1509205890
106,334,2.5,1365307577
106,338,4.5,1474520322
106,342,3.5,985099613
106,343,3.5,1382397179
106,345,4.0,1546776544
106,347,3.0,1318107918
106,353,1.5,1593787983
106,366,3.0,968258967
106,388,4.5,981396559
106,399,4.0,1568487978
106,400,3.0,1182867586
106,409,3.0,1278499328
106,410,3.5,1307632759
106,417,2.5,1275370144
106,423,4.0,1016167893
106,425,4.0,1336718716
106,426,3.0,1380511542
106,433,4.0,1535173105
106,436,2.0,1454921676
106,442,2.0,1504964216
106,450,3.0,1252833623
106,454,3.5,1222650818
106,457,2.0,1189502774
106,473,4.0,977420806
106,476,3.5,1334937545
106,485,3.5,1439911666
106,487,3.0,1389299767
106,490,3.5,1490531459
106,493,2.0,927384953
106,516,3.5,1048828464
106,519,3.0,922191771
106,532,3.0,1100642933
106,536,3.5,1565368608
106,538,2.0,1145714543
106,558,3.0,1023009172
106,564,3.0,1017952552
106,574,4.0,1117078146
106,577,3.5,1411705940
106,582,4.0,1418578192
106,587,1.5,1053774959
106,604,1.5,1037217195
106,608,5.0,1004955945
106,609,4.0,1091246729
106,610,4.5,1553899591
106,636,4.0,1346871323
106,638,2.5,1492272499
106,641,2.0,1567581259
106,642,3.0,1502585295
106,651,3.0,1513154321
106,653,3.0,1349683169
106,654,3.0,1501069830
106,659,3.5,1326031557
106,664,4.0,1353739937
106,666,2.5,991033062
106,668,3.0,1110319107
106,685,4.0,1340626024
106,687,3.5,1266533116
106,694,2.5,1047719657
106,703,2.5,1586218216
106,709,3.0,1398026249
106,715,3.5,1016159248
106,721,3.0,1578633646
106,722,1.0,1377736292
106,735,3.0,1426032679
106,738,4.0,916796236
106,742,3.5,1331324371
106,745,4.0,1058197104
106,749,4.5,993756959
106,760,4.0,1101584601
106,763,3.5,1474268245
106,766,3.5,1321563976
106,776,3.0,1564585887
106,777,2.0,1489596708
106,783,4.5,1409421672
106,788,4.0,1232317769
106,795,3.0,1347378929
106,808,3.0,1185330940
106,812,3.0,1598286898
106,823,3.0,964944397
106,830,1.5,1362979324
106,831,5.0,1324033044
106,835,2.0,1562434628
106,836,4.0,1259200573
106,846,3.0,1421420665
106,850,4.0,925806379
106,853,3.5,1026761283
106,856,4.0,1329883242
106,861,2.0,1220102001
106,864,1.5,1493057192
106,874,2.5,1392700667
106,884,2.0,1028332592
106,885,2.5,1401573497
106,895,3.0,1518418846
106,903,2.5,1224115525
106,904,3.0,959177217
106,915,2.5,1244032524
106,916,2.5,1433043775
106,921,2.5,1099822646
106,935,3.0,1179988350
106,941,3.0,1520620895
106,942,3.0,1204620890
106,951,3.0,1048338839
106,954,2.5,1165221496
106,968,3.0,1026818683
106,969,4.0,1374024024
106,974,4.0,1058686919
106,989,4.5,1151017377
106,991,3.0,999416458
106,993,3.5,1445752586
106,995,4.5,1180671325
106,996,3.0,907689877
107,5,2.0,1051955019
107,20,4.0,923291221
107,28,3.0,1009377118
107,30,3.5,1046035018
107,37,3.5,1204369609
107,39,2.5,929669306
107,40,4.0,1322049775
107,47,2.5,1298560182
107,50,3.5,951301806
107,58,2.0,1031924560
107,62,2.0,1085099163
107,68,2.0,1593738042
107,69,5.0,1264603782
107,82,5.0,1186331736
107,97,2.5,1272811859
107,98,4.5,1299209681
107,101,2.5,1490464827
107,105,2.0,1334633548
107,114,1.5,1590949681
107,120,3.5,1032033870
107,125,2.5,905392919
107,129,4.5,1401823818
107,130,3.0,1257489658
107,135,3.0,1169045998
107,149,1.5,1166702255
107,150,3.0,1585775475
107,158,2.5,917011525
107,164,3.0,1418460760
107,167,3.5,1009680629
107,173,3.0,1113680896
107,179,4.5,1173138541
107,182,2.5,1014936959
107,187,3.0,1237589310
107,192,2.5,1298054501
107,194,2.5,1300793025
107,197,5.0,1337541790
107,199,3.5,1416414750
107,201,2.5,1076437341
107,209,3.5,1527050650
107,212,3.5,1422232641
107,213,3.0,1156798648
107,221,4.0,1324068042
107,231,3.5,1582661708
107,249,4.5,1088110595
107,250,4.0,1138479498
107,259,4.5,1285082777
107,274,3.0,974563215
107,280,3.5,1567000896
107,317,2.0,1299459492
107,334,2.0,1014766181
107,338,4.5,1233365302
107,342,5.0,1114614438
107,352,5.0,1339159689
107,356,3.5,1254247264
107,359,2.0,1288291900
107,373,4.5,1084414094
107,393,3.0,1231869897
107,407,4.5,1238517792
107,418,3.0,919454223
107,426,3.5,1237681580
107,429,5.0,1529623389
107,431,4.0,1442969154
107,444,4.0,1313211254
107,446,2.5,1514650532
107,448,5.0,1305685288
107,455,1.5,1380955807
107,456,2.0,925169224
107,463,4.5,997553710
107,464,3.5,1560234220
107,465,2.5,1162729169
107,468,2.0,998223364
107,472,1.0,1398647861
107,482,4.5,1127882988
107,483,1.5,1552903661
107,492,5.0,1350138116
107,503,2.0,1246822612
107,522,3.5,1110892901
107,524,3.0,983872097
107,527,1.5,1067016241
107,528,4.5,1383367224
107,530,4.0,1464418262
107,531,3.5,1072665515
107,534,4.5,1491684528
107,540,2.5,1224608169
107,548,4.5,959572188
107,557,3.0,1180588219
107,558,1.5,1264549081
107,560,2.0,1316351477
107,561,5.0,1214518557
107,564,2.0,1013013411
107,566,2.5,1036709216
107,574,4.0,1389682130
107,577,4.0,1246169706
107,584,4.5,1251477282
107,588,2.5,935286978
107,602,3.5,925726640
107,605,3.5,1599360134
107,608,4.5,1519937526
107,609,3.5,938013493
107,615,4.0,1476765276
107,616,4.0,1435432668
107,621,3.5,1372651860
107,625,3.0,992440103
107,629,2.0,1450670879
107,632,1.0,1455680423
107,634,2.0,1093024918
107,655,2.0,1048627040
107,658,4.5,1107425720
107,665,4.5,1163511104
107,669,2.0,1535143893
107,682,3.0,1159925519
107,694,4.0,1586492160
107,699,3.0,1459475850
107,701,3.0,1148074546
107,711,4.5,1306735306
107,718,3.5,1564964230
107,720,3.0,1080795822
107,727,2.0,1464812662
107,731,2.0,1590175003
107,738,4.0,1322584535
107,741,4.0,968922796
107,743,3.0,1417352567
107,744,2.5,1501856001
107,751,3.5,965600271
107,757,4.0,1045505471
107,768,3.5,1096306857
107,774,2.5,1133091745
107,779,4.5,1387830931
107,783,5.0,925542646
107,784,2.5,1037502585
107,786,2.5,1503433762
107,797,3.0,1392670473
107,809,3.5,924668364
107,822,4.5,1463985252
107,826,2.5,1283222461
107,847,3.0,913572344
107,849,3.5,1470357782
107,859,4.0,1248751712
107,865,4.0,1129349879
107,866,2.5,1059126529
107,871,2.5,1377624312
107,876,3.0,1267988689
107,877,4.0,1094358840
107,883,3.0,969485508
107,886,3.0,1597944736
107,893,3.0,959702178
107,907,3.5,1460376776
107,910,5.0,1055225524
107,919,3.0,1251233707
107,929,3.0,1107852386
107,936,4.0,1292220860
107,937,3.5,1011298437
107,953,1.0,1448838549
107,954,1.5,1342105392
107,958,3.5,1450623003
107,960,3.0,1038887262
107,964,2.0,1507159288
107,967,3.0,943393385
107,970,3.5,1089670483
107,988,3.0,1313589989
107,989,3.5,970527169
107,991,5.0,933774388
107,996,3.0,1332254942
107,997,5.0,1027992630
107,1000,2.5,920358804
108,4,3.0,1199793635
108,9,2.5,1319914752
108,11,2.5,1253741763
108,16,3.0,1401410663
108,28,4.5,1270076855
108,31,3.0,940277249
108,35,4.0,1092057003
108,42,3.0,1404469082
108,43,4.5,1247758678
108,50,3.0,1298785636
108,54,4.5,1006003747
108,57,4.0,1422781678
108,64,3.5,1277680668
108,69,3.5,929366625
108,74,2.0,1548078357
108,76,3.0,1060541093
108,78,2.0,1376659569
108,80,3.5,1395612540
108,87,1.5,1055901274
108,92,3.0,1076046824
108,98,4.5,1149007437
108,103,2.5,1119672164
108,105,2.0,1506735867
108,110,1.0,1377067276
108,114,1.5,1284823014
108,117,4.5,1173147937
108,120,3.5,1475656725
108,121,3.0,1549578918
108,125,3.0,1532802739
108,133,2.5,1057906377
108,138,1.0,946088042
108,152,1.0,1091376636
108,155,4.0,1063701846
108,163,2.5,1355377155
108,170,4.0,1080688255
108,178,5.0,1561864726
108,181,2.0,999060245
108,182,2.0,1388548582
108,191,4.0,1022574525
108,195,3.0,1273375404
108,211,5.0,1016129508
108,215,2.5,1257476070
108,219,2.0,1009652252
108,224,4.0,971639335
108,227,3.5,1130576113
108,237,2.5,1113939735
108,245,3.5,1554057048
108,250,4.5,1389031069
108,269,1.5,1007450773
108,274,3.5,1547928438
108,289,2.5,1371775706
